division,commodity_name,retail_unit,year,month,day,usd_bdt_rate,average_price
Dhaka,Pangash (big),Kilogram,2026,7,30,123.48,180.0
Dhaka,Pangash (big),Kilogram,2026,8,2,123.48,183.3333333333333
Dhaka,Pangash (big),Kilogram,2026,8,3,123.48,175.0
Dhaka,Pangash (big),Kilogram,2026,8,4,123.785,175.0
Dhaka,Pangash (big),Kilogram,2026,8,5,123.785,165.0
Dhaka,Pangash (big),Kilogram,2026,8,6,123.785,170.0
Dhaka,Pangash (big),Kilogram,2026,8,9,123.785,170.0
Dhaka,Pangash (big),Kilogram,2026,8,10,123.56,170.0
Dhaka,Pangash (big),Kilogram,2026,8,11,123.45,180.0
Dhaka,Pangash (big),Kilogram,2026,8,12,123.15,170.0
Dhaka,Pangash (big),Kilogram,2026,8,13,122.75,180.0
Dhaka,Pangash (big),Kilogram,2026,8,16,122.75,170.0
Dhaka,Pangash (big),Kilogram,2026,8,17,122.7,170.0
Dhaka,Pangash (big),Kilogram,2026,8,18,122.0,180.0
Dhaka,Pangash (big),Kilogram,2026,8,19,122.0,165.0
Dhaka,Pangash (big),Kilogram,2026,8,20,122.0,165.0
Dhaka,Rice - Fine,Kilogram,2025,6,16,122.3,76.75
Dhaka,Rice - Fine,Kilogram,2025,6,17,122.3,76.75
Dhaka,Rice - Fine,Kilogram,2025,6,18,122.3,78.16666666666667
Dhaka,Rice - Fine,Kilogram,2025,6,19,122.3,77.0
Dhaka,Rice - Fine,Kilogram,2025,6,22,122.3,77.0
Dhaka,Rice - Fine,Kilogram,2025,6,23,122.3,77.25
Dhaka,Rice - Fine,Kilogram,2025,6,24,122.3,77.25
Dhaka,Rice - Fine,Kilogram,2025,6,25,122.3,78.0
Dhaka,Rice - Fine,Kilogram,2025,6,26,122.3,78.0
Dhaka,Rice - Fine,Kilogram,2025,6,29,122.3,78.0
Dhaka,Rice - Fine,Kilogram,2025,6,30,122.725,78.0
Dhaka,Rice - Fine,Kilogram,2025,7,1,122.725,79.83333333333333
Dhaka,Rice - Fine,Kilogram,2025,7,2,122.3,78.75
Dhaka,Rice - Fine,Kilogram,2025,7,3,122.675,79.83333333333333
Dhaka,Rice - Fine,Kilogram,2025,7,7,122.3,79.83333333333333
Dhaka,Rice - Fine,Kilogram,2025,7,8,122.0,81.5
Dhaka,Rice - Fine,Kilogram,2025,7,9,121.9,81.5
Dhaka,Rice - Fine,Kilogram,2025,7,10,121.6,81.25
Dhaka,Rice - Fine,Kilogram,2025,7,13,121.6,81.25
Dhaka,Rice - Fine,Kilogram,2025,7,14,121.0,81.5
Dhaka,Rice - Fine,Kilogram,2025,7,15,121.5,81.25
Dhaka,Rice - Fine,Kilogram,2025,7,16,121.3,81.75
Dhaka,Rice - Fine,Kilogram,2025,7,17,121.4,81.75
Dhaka,Rice - Fine,Kilogram,2025,7,20,121.4,81.75
Dhaka,Rice - Fine,Kilogram,2025,7,21,121.625,81.75
Dhaka,Rice - Fine,Kilogram,2025,7,22,121.75,81.75
Dhaka,Rice - Fine,Kilogram,2025,7,23,121.9,81.75
Dhaka,Rice - Fine,Kilogram,2025,7,24,122.25,81.75
Dhaka,Rice - Fine,Kilogram,2025,7,27,122.25,81.75
Dhaka,Rice - Fine,Kilogram,2025,7,28,122.5,81.75
Dhaka,Rice - Fine,Kilogram,2025,7,29,122.85,81.75
Dhaka,Rice - Fine,Kilogram,2025,7,30,122.6,81.75
Dhaka,Rice - Fine,Kilogram,2025,7,31,122.25,82.75
Dhaka,Rice - Fine,Kilogram,2025,8,3,122.25,81.75
Dhaka,Rice - Fine,Kilogram,2025,8,4,121.9,81.0
Dhaka,Rice - Fine,Kilogram,2025,8,6,121.7,81.83333333333333
Dhaka,Rice - Fine,Kilogram,2025,8,7,121.5,81.83333333333333
Dhaka,Rice - Fine,Kilogram,2025,8,10,121.5,81.83333333333333
Dhaka,Rice - Fine,Kilogram,2025,8,11,121.5,81.83333333333333
Dhaka,Rice - Fine,Kilogram,2025,8,12,121.625,80.5
Dhaka,Rice - Fine,Kilogram,2025,8,13,121.5,79.75
Dhaka,Rice - Fine,Kilogram,2025,8,14,121.5,80.5
Dhaka,Rice - Fine,Kilogram,2025,8,17,121.5,79.75
Dhaka,Rice - Fine,Kilogram,2025,8,18,121.5,80.5
Dhaka,Rice - Fine,Kilogram,2025,8,19,121.5,79.75
Dhaka,Rice - Fine,Kilogram,2025,8,20,121.5,79.75
Dhaka,Rice - Fine,Kilogram,2025,8,21,121.6,77.0
Dhaka,Rice - Fine,Kilogram,2025,8,24,121.6,79.75
Dhaka,Rice - Fine,Kilogram,2025,8,25,121.75,79.75
Dhaka,Rice - Fine,Kilogram,2025,8,26,121.925,79.75
Dhaka,Rice - Fine,Kilogram,2025,8,27,121.725,79.75
Dhaka,Rice - Fine,Kilogram,2025,8,28,121.6,79.75
Dhaka,Rice - Fine,Kilogram,2025,8,31,121.6,80.5
Dhaka,Rice - Fine,Kilogram,2025,9,1,121.6,79.75
Dhaka,Rice - Fine,Kilogram,2025,9,2,121.65,79.75
Dhaka,Rice - Fine,Kilogram,2025,9,3,121.775,79.75
Dhaka,Rice - Fine,Kilogram,2025,9,4,121.7,79.75
Dhaka,Rice - Fine,Kilogram,2025,9,7,121.7,80.25
Dhaka,Rice - Fine,Kilogram,2025,9,8,121.7,80.25
Dhaka,Rice - Fine,Kilogram,2025,9,9,121.7,80.25
Dhaka,Rice - Fine,Kilogram,2025,9,10,121.725,80.25
Dhaka,Rice - Fine,Kilogram,2025,9,11,121.7,80.25
Dhaka,Rice - Fine,Kilogram,2025,9,14,121.7,80.83333333333333
Dhaka,Rice - Fine,Kilogram,2025,9,15,121.725,80.25
Dhaka,Rice - Fine,Kilogram,2025,9,16,121.75,80.83333333333333
Dhaka,Rice - Fine,Kilogram,2025,9,17,121.75,80.83333333333333
Dhaka,Rice - Fine,Kilogram,2025,9,18,121.7,80.25
Dhaka,Rice - Fine,Kilogram,2025,9,21,121.7,79.0
Dhaka,Rice - Fine,Kilogram,2025,9,22,121.75,80.0
Dhaka,Rice - Fine,Kilogram,2025,9,23,121.7,80.0
Dhaka,Rice - Fine,Kilogram,2025,9,24,121.7,80.0
Dhaka,Rice - Fine,Kilogram,2025,9,25,121.775,79.0
Dhaka,Rice - Fine,Kilogram,2025,9,28,121.775,80.0
Dhaka,Rice - Fine,Kilogram,2025,9,29,121.7,79.0
Dhaka,Rice - Fine,Kilogram,2025,9,30,121.7,80.0
Dhaka,Rice - Fine,Kilogram,2025,10,5,121.7,80.0
Dhaka,Rice - Fine,Kilogram,2025,10,6,121.785,79.0
Dhaka,Rice - Fine,Kilogram,2025,10,7,121.75,79.0
Dhaka,Rice - Fine,Kilogram,2025,10,8,121.785,79.0
Dhaka,Rice - Fine,Kilogram,2025,10,9,121.785,80.0
Dhaka,Rice - Fine,Kilogram,2025,10,12,121.785,79.0
Dhaka,Rice - Fine,Kilogram,2025,10,13,121.75,79.0
Dhaka,Rice - Fine,Kilogram,2025,10,14,121.815,79.0
Dhaka,Rice - Fine,Kilogram,2025,10,15,121.75,79.0
Dhaka,Rice - Fine,Kilogram,2025,10,16,121.8,79.0
Dhaka,Rice - Fine,Kilogram,2025,10,19,121.8,79.0
Dhaka,Rice - Fine,Kilogram,2025,10,20,121.905,80.0
Dhaka,Rice - Fine,Kilogram,2025,10,21,122.025,80.0
Dhaka,Rice - Fine,Kilogram,2025,10,22,122.3,79.0
Dhaka,Rice - Fine,Kilogram,2025,10,23,122.525,79.0
Dhaka,Rice - Fine,Kilogram,2025,10,26,122.525,80.0
Dhaka,Rice - Fine,Kilogram,2025,10,27,122.3,80.0
Dhaka,Rice - Fine,Kilogram,2025,10,28,122.3,80.0
Dhaka,Rice - Fine,Kilogram,2025,10,29,122.25,79.0
Dhaka,Rice - Fine,Kilogram,2025,10,30,122.2,80.0
Dhaka,Rice - Fine,Kilogram,2025,11,2,122.2,80.0
Dhaka,Rice - Fine,Kilogram,2025,11,3,122.05,80.0
Dhaka,Rice - Fine,Kilogram,2025,11,4,121.9,79.0
Dhaka,Rice - Fine,Kilogram,2025,11,5,121.9,81.5
Dhaka,Rice - Fine,Kilogram,2025,11,6,122.05,79.0
Dhaka,Rice - Fine,Kilogram,2025,11,9,122.05,79.0
Dhaka,Rice - Fine,Kilogram,2025,11,10,122.1,80.0
Dhaka,Rice - Fine,Kilogram,2025,11,11,122.1,79.0
Dhaka,Rice - Fine,Kilogram,2025,11,12,122.1,80.0
Dhaka,Rice - Fine,Kilogram,2025,11,13,122.2,80.0
Dhaka,Rice - Fine,Kilogram,2025,11,16,122.2,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2025,11,17,122.25,78.5
Dhaka,Rice - Fine,Kilogram,2025,11,18,122.3,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2025,11,19,122.3,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2025,11,20,122.6,78.5
Dhaka,Rice - Fine,Kilogram,2025,11,23,122.6,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2025,11,24,122.3,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2025,11,25,122.3,78.5
Dhaka,Rice - Fine,Kilogram,2025,11,26,122.425,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2025,11,27,122.2,78.5
Dhaka,Rice - Fine,Kilogram,2025,11,30,122.2,78.5
Dhaka,Rice - Fine,Kilogram,2025,12,1,122.1,78.5
Dhaka,Rice - Fine,Kilogram,2025,12,2,122.2,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2025,12,3,122.3,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2025,12,4,122.35,78.5
Dhaka,Rice - Fine,Kilogram,2025,12,7,122.35,78.5
Dhaka,Rice - Fine,Kilogram,2025,12,8,122.25,78.5
Dhaka,Rice - Fine,Kilogram,2025,12,9,122.2,78.5
Dhaka,Rice - Fine,Kilogram,2025,12,10,122.2,78.5
Dhaka,Rice - Fine,Kilogram,2025,12,11,122.2,78.5
Dhaka,Rice - Fine,Kilogram,2025,12,14,122.2,78.5
Dhaka,Rice - Fine,Kilogram,2025,12,15,122.2,78.5
Dhaka,Rice - Fine,Kilogram,2025,12,17,122.2,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2025,12,18,122.3,78.5
Dhaka,Rice - Fine,Kilogram,2025,12,21,122.3,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2025,12,22,122.2,78.5
Dhaka,Rice - Fine,Kilogram,2025,12,23,122.2,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2025,12,24,122.2,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2025,12,28,122.2,78.5
Dhaka,Rice - Fine,Kilogram,2025,12,29,122.29,79.33333333333333
Dhaka,Rice - Fine,Kilogram,2025,12,30,122.295,79.33333333333333
Dhaka,Rice - Fine,Kilogram,2026,1,1,122.295,78.5
Dhaka,Rice - Fine,Kilogram,2026,1,4,122.295,79.33333333333333
Dhaka,Rice - Fine,Kilogram,2026,1,5,122.28,79.5
Dhaka,Rice - Fine,Kilogram,2026,1,6,122.2,79.5
Dhaka,Rice - Fine,Kilogram,2026,1,7,122.2,79.5
Dhaka,Rice - Fine,Kilogram,2026,1,8,122.2,79.5
Dhaka,Rice - Fine,Kilogram,2026,1,11,122.2,80.0
Dhaka,Rice - Fine,Kilogram,2026,1,12,122.2,79.5
Dhaka,Rice - Fine,Kilogram,2026,1,13,122.2,79.5
Dhaka,Rice - Fine,Kilogram,2026,1,14,122.2,79.5
Dhaka,Rice - Fine,Kilogram,2026,1,15,122.305,79.5
Dhaka,Rice - Fine,Kilogram,2026,1,18,122.305,79.5
Dhaka,Rice - Fine,Kilogram,2026,1,19,122.315,79.5
Dhaka,Rice - Fine,Kilogram,2026,1,20,122.325,80.0
Dhaka,Rice - Fine,Kilogram,2026,1,21,122.325,80.0
Dhaka,Rice - Fine,Kilogram,2026,1,22,122.325,79.5
Dhaka,Rice - Fine,Kilogram,2026,1,25,122.325,79.5
Dhaka,Rice - Fine,Kilogram,2026,1,26,122.36,80.0
Dhaka,Rice - Fine,Kilogram,2026,1,27,122.2,79.5
Dhaka,Rice - Fine,Kilogram,2026,1,28,122.2,80.0
Dhaka,Rice - Fine,Kilogram,2026,1,29,122.2,80.0
Dhaka,Rice - Fine,Kilogram,2026,2,1,122.2,79.5
Dhaka,Rice - Fine,Kilogram,2026,2,2,122.3,79.5
Dhaka,Rice - Fine,Kilogram,2026,2,3,122.2,79.5
Dhaka,Rice - Fine,Kilogram,2026,2,5,122.3,79.5
Dhaka,Rice - Fine,Kilogram,2026,2,8,122.3,79.5
Dhaka,Rice - Fine,Kilogram,2026,2,9,122.2,79.0
Dhaka,Rice - Fine,Kilogram,2026,2,10,122.3,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2026,2,15,122.3,79.0
Dhaka,Rice - Fine,Kilogram,2026,2,16,122.315,79.0
Dhaka,Rice - Fine,Kilogram,2026,2,17,122.2,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2026,2,18,122.2,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2026,2,19,122.2,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2026,2,22,122.2,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2026,2,23,122.2,79.0
Dhaka,Rice - Fine,Kilogram,2026,2,24,122.2,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2026,2,25,122.2,79.0
Dhaka,Rice - Fine,Kilogram,2026,2,26,122.2,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2026,3,1,122.2,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2026,3,2,122.2,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2026,3,3,122.315,79.0
Dhaka,Rice - Fine,Kilogram,2026,3,4,122.2,79.0
Dhaka,Rice - Fine,Kilogram,2026,3,5,122.3,79.66666666666667
Dhaka,Rice - Fine,Kilogram,2026,3,8,122.3,79.0
Dhaka,Rice - Fine,Kilogram,2026,3,9,122.3,79.0
Dhaka,Rice - Fine,Kilogram,2026,3,10,122.49,79.0
Dhaka,Rice - Fine,Kilogram,2026,3,11,122.49,79.0
Dhaka,Rice - Fine,Kilogram,2026,3,12,122.7,79.0
Dhaka,Rice - Fine,Kilogram,2026,3,15,122.7,79.0
Dhaka,Rice - Fine,Kilogram,2026,3,16,122.7,80.0
Dhaka,Rice - Fine,Kilogram,2026,3,24,122.7,79.5
Dhaka,Rice - Fine,Kilogram,2026,3,25,122.7,79.5
Dhaka,Rice - Fine,Kilogram,2026,3,29,122.7,79.5
Dhaka,Rice - Fine,Kilogram,2026,3,30,123.0,80.0
Dhaka,Rice - Fine,Kilogram,2026,3,31,122.7,80.0
Dhaka,Rice - Fine,Kilogram,2026,4,1,123.0,80.0
Dhaka,Rice - Fine,Kilogram,2026,4,2,122.7,79.5
Dhaka,Rice - Fine,Kilogram,2026,4,5,122.7,79.5
Dhaka,Rice - Fine,Kilogram,2026,4,6,123.15,79.5
Dhaka,Rice - Fine,Kilogram,2026,4,7,123.4,79.5
Dhaka,Rice - Fine,Kilogram,2026,4,8,122.9,79.5
Dhaka,Rice - Fine,Kilogram,2026,4,9,122.85,79.5
Dhaka,Rice - Fine,Kilogram,2026,4,12,122.85,79.5
Dhaka,Rice - Fine,Kilogram,2026,4,13,122.975,79.5
Dhaka,Rice - Fine,Kilogram,2026,4,15,122.975,79.5
Dhaka,Rice - Fine,Kilogram,2026,4,16,122.95,79.5
Dhaka,Rice - Fine,Kilogram,2026,4,19,122.95,79.5
Dhaka,Rice - Fine,Kilogram,2026,4,20,122.7,79.5
Dhaka,Rice - Fine,Kilogram,2026,4,21,122.7,79.5
Dhaka,Rice - Fine,Kilogram,2026,4,22,122.7,79.5
Dhaka,Rice - Fine,Kilogram,2026,4,23,122.7,80.0
Dhaka,Rice - Fine,Kilogram,2026,4,26,122.7,80.0
Dhaka,Rice - Fine,Kilogram,2026,4,27,123.025,79.5
Dhaka,Rice - Fine,Kilogram,2026,4,28,122.975,80.0
Dhaka,Rice - Fine,Kilogram,2026,4,29,122.7,80.0
Dhaka,Rice - Fine,Kilogram,2026,4,30,122.7,79.5
Dhaka,Rice - Fine,Kilogram,2026,5,3,122.7,80.0
Dhaka,Rice - Fine,Kilogram,2026,5,4,122.7,80.0
Dhaka,Rice - Fine,Kilogram,2026,5,5,122.7,80.0
Dhaka,Rice - Fine,Kilogram,2026,5,6,122.925,80.0
Dhaka,Rice - Fine,Kilogram,2026,5,7,122.7,80.0
Dhaka,Rice - Fine,Kilogram,2026,5,10,122.7,79.75
Dhaka,Rice - Fine,Kilogram,2026,5,11,122.925,79.75
Dhaka,Rice - Fine,Kilogram,2026,5,12,122.925,79.75
Dhaka,Rice - Fine,Kilogram,2026,5,13,122.75,78.75
Dhaka,Rice - Fine,Kilogram,2026,5,14,122.75,78.75
Dhaka,Rice - Fine,Kilogram,2026,5,17,122.75,79.5
Dhaka,Rice - Fine,Kilogram,2026,5,18,122.9,79.5
Dhaka,Rice - Fine,Kilogram,2026,5,19,122.75,78.75
Dhaka,Rice - Fine,Kilogram,2026,5,20,122.9,79.5
Dhaka,Rice - Fine,Kilogram,2026,5,21,122.9,79.5
Dhaka,Rice - Fine,Kilogram,2026,5,24,122.9,76.75
Dhaka,Rice - Fine,Kilogram,2026,6,1,122.75,76.75
Dhaka,Rice - Fine,Kilogram,2026,6,2,122.75,78.25
Dhaka,Rice - Fine,Kilogram,2026,6,3,122.75,79.5
Dhaka,Rice - Fine,Kilogram,2026,6,4,122.75,78.75
Dhaka,Rice - Fine,Kilogram,2026,6,7,122.75,79.5
Dhaka,Rice - Fine,Kilogram,2026,6,8,122.75,79.5
Dhaka,Rice - Fine,Kilogram,2026,6,9,122.925,79.5
Dhaka,Rice - Fine,Kilogram,2026,6,10,122.75,79.5
Dhaka,Rice - Fine,Kilogram,2026,6,11,123.0,79.5
Dhaka,Rice - Fine,Kilogram,2026,6,14,123.0,79.5
Dhaka,Rice - Fine,Kilogram,2026,6,15,122.75,79.5
Dhaka,Rice - Fine,Kilogram,2026,6,16,122.75,79.5
Dhaka,Rice - Fine,Kilogram,2026,6,17,122.75,78.75
Dhaka,Rice - Fine,Kilogram,2026,6,18,122.75,78.75
Dhaka,Rice - Fine,Kilogram,2026,6,21,122.75,80.5
Dhaka,Rice - Fine,Kilogram,2026,6,22,122.85,80.5
Dhaka,Rice - Fine,Kilogram,2026,6,23,122.85,80.5
Dhaka,Rice - Fine,Kilogram,2026,6,24,123.0,80.5
Dhaka,Rice - Fine,Kilogram,2026,6,25,123.0,80.5
Dhaka,Rice - Fine,Kilogram,2026,6,28,123.0,80.5
Dhaka,Rice - Fine,Kilogram,2026,6,29,123.15,80.5
Dhaka,Rice - Fine,Kilogram,2026,6,30,123.2,80.16666666666667
Dhaka,Rice - Fine,Kilogram,2026,7,1,123.2,80.16666666666667
Dhaka,Rice - Fine,Kilogram,2026,7,2,123.3,79.75
Dhaka,Rice - Fine,Kilogram,2026,7,5,123.3,80.16666666666667
Dhaka,Rice - Fine,Kilogram,2026,7,6,123.25,80.16666666666667
Dhaka,Rice - Fine,Kilogram,2026,7,7,123.25,80.0
Dhaka,Rice - Fine,Kilogram,2026,7,8,123.25,80.0
Dhaka,Rice - Fine,Kilogram,2026,7,9,123.25,80.0
Dhaka,Rice - Fine,Kilogram,2026,7,12,123.25,79.5
Dhaka,Rice - Fine,Kilogram,2026,7,13,123.275,80.0
Dhaka,Rice - Fine,Kilogram,2026,7,14,123.275,80.0
Dhaka,Rice - Fine,Kilogram,2026,7,15,123.275,80.0
Dhaka,Rice - Fine,Kilogram,2026,7,16,123.275,79.5
Dhaka,Rice - Fine,Kilogram,2026,7,19,123.275,79.5
Dhaka,Rice - Fine,Kilogram,2026,7,20,123.375,80.0
Dhaka,Rice - Fine,Kilogram,2026,7,21,123.3,80.0
Dhaka,Rice - Fine,Kilogram,2026,7,22,123.425,80.0
Dhaka,Rice - Fine,Kilogram,2026,7,23,123.35,80.0
Dhaka,Rice - Fine,Kilogram,2026,7,26,123.35,80.0
Dhaka,Rice - Fine,Kilogram,2026,7,27,123.45,78.25
Dhaka,Rice - Fine,Kilogram,2026,7,28,123.45,78.33333333333333
Dhaka,Rice - Fine,Kilogram,2026,7,29,123.45,79.0
Dhaka,Rice - Fine,Kilogram,2026,7,30,123.48,80.5
Dhaka,Rice - Fine,Kilogram,2026,8,2,123.48,81.33333333333333
Dhaka,Rice - Fine,Kilogram,2026,8,3,123.48,79.5
Dhaka,Rice - Fine,Kilogram,2026,8,4,123.785,79.5
Dhaka,Rice - Fine,Kilogram,2026,8,5,123.785,86.0
Dhaka,Rice - Fine,Kilogram,2026,8,6,123.785,80.33333333333333
Dhaka,Rice - Fine,Kilogram,2026,8,9,123.785,80.33333333333333
Dhaka,Rice - Fine,Kilogram,2026,8,10,123.56,80.33333333333333
Dhaka,Rice - Fine,Kilogram,2026,8,11,123.45,82.0
Dhaka,Rice - Fine,Kilogram,2026,8,12,123.15,80.33333333333333
Dhaka,Rice - Fine,Kilogram,2026,8,13,122.75,82.0
Dhaka,Rice - Fine,Kilogram,2026,8,16,122.75,80.33333333333333
Dhaka,Rice - Fine,Kilogram,2026,8,17,122.7,80.33333333333333
Dhaka,Rice - Fine,Kilogram,2026,8,18,122.0,82.0
Dhaka,Rice - Fine,Kilogram,2026,8,19,122.0,82.0
Dhaka,Rice - Fine,Kilogram,2026,8,20,122.0,82.0
Dhaka,Rice - Medium,Kilogram,2025,6,16,122.3,63.0
Dhaka,Rice - Medium,Kilogram,2025,6,17,122.3,63.0
Dhaka,Rice - Medium,Kilogram,2025,6,18,122.3,62.833333333333336
Dhaka,Rice - Medium,Kilogram,2025,6,19,122.3,63.0
Dhaka,Rice - Medium,Kilogram,2025,6,22,122.3,63.0
Dhaka,Rice - Medium,Kilogram,2025,6,23,122.3,63.0
Dhaka,Rice - Medium,Kilogram,2025,6,24,122.3,63.0
Dhaka,Rice - Medium,Kilogram,2025,6,25,122.3,63.5
Dhaka,Rice - Medium,Kilogram,2025,6,26,122.3,63.5
Dhaka,Rice - Medium,Kilogram,2025,6,29,122.3,63.5
Dhaka,Rice - Medium,Kilogram,2025,6,30,122.725,63.5
Dhaka,Rice - Medium,Kilogram,2025,7,1,122.725,63.833333333333336
Dhaka,Rice - Medium,Kilogram,2025,7,2,122.3,64.5
Dhaka,Rice - Medium,Kilogram,2025,7,3,122.675,63.833333333333336
Dhaka,Rice - Medium,Kilogram,2025,7,7,122.3,63.833333333333336
Dhaka,Rice - Medium,Kilogram,2025,7,8,122.0,63.833333333333336
Dhaka,Rice - Medium,Kilogram,2025,7,9,121.9,63.833333333333336
Dhaka,Rice - Medium,Kilogram,2025,7,10,121.6,64.5
Dhaka,Rice - Medium,Kilogram,2025,7,13,121.6,64.5
Dhaka,Rice - Medium,Kilogram,2025,7,14,121.0,63.833333333333336
Dhaka,Rice - Medium,Kilogram,2025,7,15,121.5,64.5
Dhaka,Rice - Medium,Kilogram,2025,7,16,121.3,64.5
Dhaka,Rice - Medium,Kilogram,2025,7,17,121.4,64.0
Dhaka,Rice - Medium,Kilogram,2025,7,20,121.4,64.0
Dhaka,Rice - Medium,Kilogram,2025,7,21,121.625,64.0
Dhaka,Rice - Medium,Kilogram,2025,7,22,121.75,64.0
Dhaka,Rice - Medium,Kilogram,2025,7,23,121.9,64.0
Dhaka,Rice - Medium,Kilogram,2025,7,24,122.25,64.0
Dhaka,Rice - Medium,Kilogram,2025,7,27,122.25,64.0
Dhaka,Rice - Medium,Kilogram,2025,7,28,122.5,64.0
Dhaka,Rice - Medium,Kilogram,2025,7,29,122.85,64.0
Dhaka,Rice - Medium,Kilogram,2025,7,30,122.6,64.0
Dhaka,Rice - Medium,Kilogram,2025,7,31,122.25,64.5
Dhaka,Rice - Medium,Kilogram,2025,8,3,122.25,64.5
Dhaka,Rice - Medium,Kilogram,2025,8,4,121.9,67.0
Dhaka,Rice - Medium,Kilogram,2025,8,6,121.7,63.833333333333336
Dhaka,Rice - Medium,Kilogram,2025,8,7,121.5,63.833333333333336
Dhaka,Rice - Medium,Kilogram,2025,8,10,121.5,63.833333333333336
Dhaka,Rice - Medium,Kilogram,2025,8,11,121.5,63.833333333333336
Dhaka,Rice - Medium,Kilogram,2025,8,12,121.625,62.5
Dhaka,Rice - Medium,Kilogram,2025,8,13,121.5,62.5
Dhaka,Rice - Medium,Kilogram,2025,8,14,121.5,62.5
Dhaka,Rice - Medium,Kilogram,2025,8,17,121.5,63.0
Dhaka,Rice - Medium,Kilogram,2025,8,18,121.5,62.833333333333336
Dhaka,Rice - Medium,Kilogram,2025,8,19,121.5,63.0
Dhaka,Rice - Medium,Kilogram,2025,8,20,121.5,63.0
Dhaka,Rice - Medium,Kilogram,2025,8,21,121.6,63.0
Dhaka,Rice - Medium,Kilogram,2025,8,24,121.6,63.0
Dhaka,Rice - Medium,Kilogram,2025,8,25,121.75,63.0
Dhaka,Rice - Medium,Kilogram,2025,8,26,121.925,63.0
Dhaka,Rice - Medium,Kilogram,2025,8,27,121.725,63.0
Dhaka,Rice - Medium,Kilogram,2025,8,28,121.6,63.0
Dhaka,Rice - Medium,Kilogram,2025,8,31,121.6,62.833333333333336
Dhaka,Rice - Medium,Kilogram,2025,9,1,121.6,63.0
Dhaka,Rice - Medium,Kilogram,2025,9,2,121.65,63.0
Dhaka,Rice - Medium,Kilogram,2025,9,3,121.775,63.0
Dhaka,Rice - Medium,Kilogram,2025,9,4,121.7,62.75
Dhaka,Rice - Medium,Kilogram,2025,9,7,121.7,62.75
Dhaka,Rice - Medium,Kilogram,2025,9,8,121.7,62.75
Dhaka,Rice - Medium,Kilogram,2025,9,9,121.7,62.75
Dhaka,Rice - Medium,Kilogram,2025,9,10,121.725,62.75
Dhaka,Rice - Medium,Kilogram,2025,9,11,121.7,62.75
Dhaka,Rice - Medium,Kilogram,2025,9,14,121.7,62.66666666666666
Dhaka,Rice - Medium,Kilogram,2025,9,15,121.725,62.75
Dhaka,Rice - Medium,Kilogram,2025,9,16,121.75,62.66666666666666
Dhaka,Rice - Medium,Kilogram,2025,9,17,121.75,62.66666666666666
Dhaka,Rice - Medium,Kilogram,2025,9,18,121.7,62.75
Dhaka,Rice - Medium,Kilogram,2025,9,21,121.7,62.0
Dhaka,Rice - Medium,Kilogram,2025,9,22,121.75,62.16666666666666
Dhaka,Rice - Medium,Kilogram,2025,9,23,121.7,62.16666666666666
Dhaka,Rice - Medium,Kilogram,2025,9,24,121.7,62.16666666666666
Dhaka,Rice - Medium,Kilogram,2025,9,25,121.775,62.0
Dhaka,Rice - Medium,Kilogram,2025,9,28,121.775,62.16666666666666
Dhaka,Rice - Medium,Kilogram,2025,9,29,121.7,62.0
Dhaka,Rice - Medium,Kilogram,2025,9,30,121.7,62.16666666666666
Dhaka,Rice - Medium,Kilogram,2025,10,5,121.7,62.16666666666666
Dhaka,Rice - Medium,Kilogram,2025,10,6,121.785,62.0
Dhaka,Rice - Medium,Kilogram,2025,10,7,121.75,61.5
Dhaka,Rice - Medium,Kilogram,2025,10,8,121.785,61.5
Dhaka,Rice - Medium,Kilogram,2025,10,9,121.785,61.833333333333336
Dhaka,Rice - Medium,Kilogram,2025,10,12,121.785,61.5
Dhaka,Rice - Medium,Kilogram,2025,10,13,121.75,61.5
Dhaka,Rice - Medium,Kilogram,2025,10,14,121.815,61.5
Dhaka,Rice - Medium,Kilogram,2025,10,15,121.75,61.5
Dhaka,Rice - Medium,Kilogram,2025,10,16,121.8,61.5
Dhaka,Rice - Medium,Kilogram,2025,10,19,121.8,61.5
Dhaka,Rice - Medium,Kilogram,2025,10,20,121.905,61.833333333333336
Dhaka,Rice - Medium,Kilogram,2025,10,21,122.025,61.833333333333336
